tag,symbol,deposit,model,period,d_from,d_to,expert_input,latency,audit_rows,has_position_id,has_report,ini_sha,holdout,mtime,sa
BT_btc-251,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,452,0,1,440D7A1736291C6E8DDC4C863FDF9A2E2597F715C5D3EB3137D4D9C1A9C2C62C,no,2026-09-12 19:29,1
BT_btc-252,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,485,0,1,EE1C2E00D3B95298E84C3176DA51C0488EE6648E775F9EC613879FB642829625,no,2026-09-12 19:33,1
BT_btc-253,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,53,0,1,90BC9EC54C3A380BD71695D67C4738B5947D5CABD68EF1D82F8004784A88D85F,no,2026-09-12 19:38,1
BT_btc-254,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,59,0,1,884A40694A43D75597159E2F590A7951556FC870B4FD9B03C20BE3F3717517D3,no,2026-09-12 19:39,1
BT_btc-255,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,19,0,1,0A5F68399313FDDAC510438285D68B8B88E0017720A8A6CBD7E14B4A3DE90DAE,no,2026-09-12 19:40,1
BT_btc-256,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,15,0,1,ADAD556C1E06644E48CCE45F9635399E8901E569D91B516C2155A41A4C75E900,no,2026-09-12 19:41,1
BT_btc-257,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,391,0,1,C73DFB529C5F917F5CE43BE4E04BBF333D39BC478A31750633DA288E092CE59D,no,2026-09-12 19:42,1
BT_btc-258,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,82,0,1,E47E438204AED3774B78EE08DB8C6082B60B332D1F011AC174172FE5260EAD14,no,2026-09-12 19:47,1
BT_btc-259,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,519,0,1,D532837A985BAC35CF3DBD0A0B559CFC5673C5E6F8FB890D7D487150E9AE215A,no,2026-09-12 19:48,1
BT_btc-260,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,75,0,1,FDEE793CF7796407C5D967ADBCAEBFDD96554091DABAC186BB4A50F2B1CDABC0,no,2026-09-12 19:53,1
BT_btc-261,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,547,0,1,708EB19DD590A2E031AE9E5EC3A146AF96B41CCAFCF5302896C10CB64068AF55,no,2026-09-12 19:58,1
BT_btc-262,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,76,0,1,FC851378658F83734B4C7F2561F46832F0AFE0C7A5CF2647315267B553D83176,no,2026-09-12 20:03,1
BT_btc-263,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,51,0,1,7EDC956ACD4BB547082486BFF724C30CEA69C914BA335AE3C278ED00A77F8D36,no,2026-09-12 20:03,1
BT_btc-264,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,531,0,1,2A1BD8A69C55C82256C7C079C386E3BCEE5FAA3374188DD88492965FFDFB7617,no,2026-09-12 20:04,1
BT_btc-265,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,48,0,1,6E27F4B92F3D468E113F807005D97B1C20F1D960A6D7BB74C5F22F1C45079636,no,2026-09-12 20:09,1
BT_btc-266,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,63,0,1,E572BE8F0BB73001BD7560CE000200CAEBDF8CF2FC8357044F029D41C7DC17C7,no,2026-09-12 20:10,1
BT_btc-267,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,408,0,1,43411E0FB2732A4910B0523B109729A790FA9083D0C834D97D1384458DD479D2,no,2026-09-12 20:10,1
BT_btc-268,BTCUSDm,1000,2,M1,2018-02-09,2024-05-31,,0/1,574,0,1,2B7342B02F3D00A3210A4E04F78AAB7F0D7EB0267E4899375F2CC7DBFDD42DE9,no,2026-09-12 20:18,1
BT_btc-269,BTCUSDm,3000,2,M1,2018-02-09,2024-05-31,,0/1,562,0,1,D28A7763CC77D332431C326AB40456B9082DE1EEEEA36343E8E291534A8EB130,no,2026-09-12 20:22,1
BT_btc-270,BTCUSDm,1000,2,M1,2025-06-01,2026-05-31,,0/1,107,0,1,47D45BB52B51F317AD13371B41034459600EB0F63C1E21AF2AA839F98A838E5B,no,2026-09-12 20:27,1
BT_btc-271,BTCUSDm,1000,2,M1,2024-06-01,2025-05-31,,0/1,107,0,1,40B1281D976D9D3961C28103DECF156CF8A59561C87E11DCF62143B336DBE5B0,no,2026-09-12 20:28,1
BT_btc-272,BTCUSDm,3000,2,M1,2025-06-01,2026-05-31,,0/1,102,0,1,07EA8A5B33529B2B240172C81E1BB54F82DF956787DBDED23326F68724816E36,no,2026-09-12 20:28,1
BT_btc-273,BTCUSDm,1000,2,M1,2018-02-09,2024-05-31,,0/1,575,0,1,7905FE1C290F604C5FFE2F732F2754B73469E5BE1833ED2DEFEE2261EDC8EAD1,no,2026-09-12 20:29,1
BT_btc-274,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,547,0,1,C554D7E03B8F1E118ECF658C14BF42DF280C3966EE932F58074EC5CFD1E44136,no,2026-09-12 20:33,1
BT_btc-275,BTCUSDm,1000,2,M1,2024-06-01,2025-05-31,,0/1,105,0,1,FF9E16F064F83E4C0B8C7085D82F508B0E80EF08416C56A0BCC34EBA2A7EF990,no,2026-09-12 20:40,1
BT_btc-276,BTCUSDm,1000,2,M1,2025-06-01,2026-05-31,,0/1,103,0,1,2599516C9C1DDD6146CCC7761F96317227BFAE4E0E8F2A2021955DB06873DE5C,no,2026-09-12 20:40,1
BT_btc-277,BTCUSDm,1000,2,M1,2018-02-09,2024-05-31,,0/1,558,0,1,85AC6F740992082900F9561C7BADECFB97F8F4B43B395217991A146FD8D62485,no,2026-09-12 20:41,1
BT_btc-278,BTCUSDm,3000,2,M1,2024-06-01,2025-05-31,,0/1,104,0,1,8632C59651D052E7624B1F704D1539B54ABF556CFB7B9EBE2C34396FEAC854F7,no,2026-09-12 20:45,1
BT_btc-279,BTCUSDm,3000,2,M1,2024-06-01,2025-05-31,,0/1,79,0,1,F89EBA0CCB480238CA25D4EA4853B5FA374D787560693F6A90324B22BB885729,no,2026-09-12 20:46,1
BT_btc-280,BTCUSDm,3000,2,M1,2024-06-01,2025-05-31,,0/1,113,0,1,CB032A52D920660BA2ECFD6EDE0197D72BBE04176EC85DBCB1AEDEFE61CC9370,no,2026-09-12 20:47,1
BT_btc-281,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,104,0,1,61E6327F4C354DAE1D72A4C632060C3C2B85D6F3F8B5023EFAC167C681702165,no,2026-09-12 20:51,1
BT_btc-282,BTCUSDm,1000,2,M1,2024-06-01,2025-05-31,,0/1,111,0,1,12DE8DD1F228FAB65FDB9EE07F8B429B933C61C1DE90790818316F6133F3064C,no,2026-09-12 20:52,1
BT_btc-283,BTCUSDm,1000,2,M1,2025-06-01,2026-05-31,,0/1,113,0,1,BF6B83FFD348D7769D9411E9750532358DE15EDB89A65D2ABBCAA354B13BE29B,no,2026-09-12 20:53,1
BT_btc-284,BTCUSDm,1000,2,M1,2018-02-09,2024-05-31,,0/1,613,0,1,C5BE4218E34386C511BDA2CB860370A996F14C802240232402E53CAD47144929,no,2026-09-12 20:53,1
BT_btc-285,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,0/1,119,0,1,FD5F01FD43CB88524591D08D52D8B0E1D05513E80DEDF2E5D5E6A155C868AA32,no,2026-09-12 20:58,1
BT_btc-286,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,0/1,108,0,1,136A194B09BEBF9AA7D4BEE9721D1C8F9D08960B5DBF4AD0FC92DFFBB745F552,no,2026-09-12 20:58,1
BT_btc-287,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,0/1,614,0,1,8E483A69D1998038F100FF822499DEFF5639C545DD20A16FDD8AC5AFDB3D6E7B,no,2026-09-12 20:59,1
Bfix22a,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,37320,0,1,11C31E9E2D583E676241995A11773A9A67DF282A92220D0BC90248CCD7FA6A7D,no,2026-09-11 20:48,1
Bfix22b,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,37945,0,1,806BD2584F1C072A2F99629DD903B6A3CC25E538E62697740A54455264451D6A,no,2026-09-11 20:48,1
C094_t,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,300/?,69,0,1,9294710595DE449852B62B5418B1E3A44EBB823F2FF47A9AE80568E4BAC92D9A,no,2026-09-11 22:35,1
C094_v,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,300/?,77,0,1,8899CD752788623D120F070CE82680F51A71E9C2EB74079A09724F5A3EC5997C,no,2026-09-11 22:35,1
C099_t,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,300/?,65,0,1,856B4D5864832D64189ECB9A09577869863E8D0BAAFB65B6ADE991AB3D6820FA,no,2026-09-11 22:34,1
C099_v,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,300/?,65,0,1,EF8BC5410109CEDAA6959784F7F32837F56286DF00154799768298DEC7BA049A,no,2026-09-11 22:34,1
C100_t,BTCUSDm,300,2,M1,2025-06-01,2026-05-31,,300/?,46,0,1,E659BBF7AF0D4F898CB0576764C718BE3AE5D3AA748662256F2AE371B495B905,no,2026-09-11 22:33,1
C100_v,BTCUSDm,300,2,M1,2024-06-01,2025-05-31,,300/?,37,0,1,603D2410FF1BED417E1B01B6507947CC5A2D44534771F26A596EEBFA225E37FA,no,2026-09-11 22:33,1
DD_eval,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,37320,0,1,0CA463C7CAC9F9562BD6DB3ABA7CB0693BAC6E10D1209157F6221FB7AB44EF3E,no,2026-09-11 20:54,1
DD_hard,BTCUSDm,300,2,M1,2018-02-09,2024-05-31,,?/?,287,0,1,96D4DD528E5D84A097E8409DB3A14DBF3C8BBACEF785365A60392B1D88834498,no,2026-09-11 20:55,1
GD_gold-001,XAUUSDm,300,2,M1,2014-01-14,2024-05-31,,?/?,17,0,1,44FDB0368573E397260133DFE820C826ADC25633A1E4F4B0F6DD7EFB7664EA53,no,2026-09-11 20:11,0
GD_gold-002,XAUUSDm,300,2,M1,2014-01-14,2024-05-31,,?/?,22,0,1,81311C7DE88DE87ADF9DE423E18754A2D5ED61C82C0912D0E0DB03384FD0DEA8,no,2026-09-11 20:11,0
GD_gold-003,XAUUSDm,300,2,M1,2014-01-14,2024-05-31,,?/?,23,0,1,DD761C9951E215ECBD684CDF8ECCCF1CE1338AA5743E5F3B7DDBF7126BEC35AD,no,2026-09-11 20:12,0
GD_gold-004,XAUUSDm,300,2,M1,2014-01-14,2024-05-31,,?/?,17,0,1,135E63A60956B3117C01650A3F983CD352B698F2740521282992698FD86DDF9E,no,2026-09-11 20:12,0
GD_gold-005,XAUUSDm,300,2,M1,2014-01-14,2024-05-31,,?/?,1,0,1,AA88F6EEB2EF54766A894A7E85F28463F82EC48A2168332F7E50695A961E04DF,no,2026-09-11 20:12,0
GD_gold-006,XAUUSDm,300,2,M1,2014-01-14,2024-05-31,,?/?,3,0,1,D634FCD71DEB4F750FF926993BD7C2AE65F61CB206FCEAA7C246FD55DCA9A0D3,no,2026-09-11 20:12,0
GD_gold-007,XAUUSDm,300,2,M1,2014-01-14,2024-05-31,,?/?,14,0,1,DA7CB4EB557133DA8E7B90E344D16325AEA727241A236ADC92A33469ED75F365,no,2026-09-11 20:12,0
GD_gold-008,XAUUSDm,300,2,M1,2014-01-14,2024-05-31,,?/?,2,0,1,4670F309E3CE55FFA55AB911527BB73106BE6AC1E235A1400A4B442DC82037FA,no,2026-09-11 20:12,0
GD_gold-009,XAUUSDm,300,2,M1,2014-01-14,2024-05-31,,?/?,27,0,1,53783CAE4B11ABF78F908FE9BB5CAF5A144CD176A383E42DADD0E19B14A8710F,no,2026-09-11 20:13,0
GD_gold-010,XAUUSDm,300,2,M1,2014-01-14,2024-05-31,,?/?,12,0,1,A5D879C4713CD921002A201CE7802C49936D9B5A0703BC92DC79E24B63EB0667,no,2026-09-11 20:13,0
GD_gold-011,XAUUSDm,300,2,M1,2014-01-14,2024-05-31,,?/?,54,0,1,6A27F553378240BBD6C9298A15DAE6D764B3B059D0C1EFB8E689A61D2492117C,no,2026-09-11 20:13,0
GD_gold-012,XAUUSDm,300,2,M1,2014-01-14,2024-05-31,,?/?,40,0,1,B5CD1D2C4DC2AE73771A94F8DED9A9D71B688C2F4A73BC900A3C7D18F2D6CA3B,no,2026-09-11 20:13,0
GD_gold-013,XAUUSDm,300,2,M1,2014-01-14,2024-05-31,,?/?,23,0,1,EC9673250F14CA099EF5B0E7E840F2194D7853112A684E86BC56B7A0528647A5,no,2026-09-11 20:13,0
GD_gold-014,XAUUSDm,300,2,M1,2014-01-14,2024-05-31,,?/?,23,0,1,3A10724A6018CBCADB5279C60A35E2C23A503908EBF843B7F152FC7994D5DA45,no,2026-09-11 20:14,0
GD_gold-015,XAUUSDm,300,2,M1,2014-01-14,2024-05-31,,?/?,21,0,1,CBE37FD2EF38CA3CB1526ACB909FAEE2744C1C55272A0BBE5FC7BCB26766D0E9,no,2026-09-11 20:14,0
GD_gold-016,XAUUSDm,300,2,M1,2014-01-14,2024-05-31,,?/?,72,0,1,109AC67D0138DC7D7B461D4A6922A059C321902BD9A077E8FC7E39401E157E4C,no,2026-09-11 20:14,1
GD_gold-017,XAUUSDm,300,2,M1,2014-01-14,2024-05-31,,?/?,24,0,1,64F9247DC0442C4BB6E4F945444537B75B005B5B543C24B31E00185D6090728A,no,2026-09-11 20:14,1
GD_gold-018,XAUUSDm,300,2,M1,2014-01-14,2024-05-31,,?/?,83,0,1,F58606D2E131B1EC0992813B468A130F8CF959AB4311E51638DDF2E5DAE2ED0E,no,2026-09-11 20:14,1
